Date,Silver_Close,Silver_Open,Silver_High,Silver_Low,Gold,DXY,VIX,price,date,high,low
2010-11-24,27.6,27.5,27.7,27.11,1372.9000244140625,79.87000274658203,19.559999465942383,27.6,2010-11-24,27.7,27.11
2010-11-25,27.58,27.58,27.63,27.32,1372.9000244140625,79.87000274658203,19.559999465942383,27.58,2010-11-25,27.63,27.32
2010-11-26,26.69,27.54,27.56,26.44,1362.300048828125,80.36000061035156,22.21999931335449,26.69,2010-11-26,27.56,26.44
2010-11-29,27.13,26.69,27.27,26.46,1366.0,80.83999633789062,21.530000686645508,27.13,2010-11-29,27.27,26.46
2010-11-30,28.09,27.14,28.34,26.91,1385.0,81.19999694824219,23.540000915527344,28.09,2010-11-30,28.34,26.91
2010-12-01,28.46,28.05,28.84,27.96,1387.300048828125,80.70999908447266,21.36000061035156,28.46,2010-12-01,28.84,27.96
2010-12-02,28.52,28.44,29.03,28.28,1388.5,80.30000305175781,19.38999938964844,28.52,2010-12-02,29.03,28.28
2010-12-03,29.35,28.52,29.38,28.49,1405.4000244140625,79.37999725341797,18.010000228881836,29.35,2010-12-03,29.38,28.49
2010-12-06,30.17,29.49,30.27,29.42,1415.300048828125,79.56999969482422,18.020000457763672,30.17,2010-12-06,30.27,29.42
2010-12-07,28.69,30.15,30.71,28.5,1408.300048828125,79.86000061035156,17.989999771118164,28.69,2010-12-07,30.71,28.5
2010-12-08,28.34,28.66,29.26,27.96,1382.5,80.0,17.739999771118164,28.34,2010-12-08,29.26,27.96
2010-12-09,28.73,28.33,29.01,28.14,1392.0999755859375,80.06999969482422,17.25,28.73,2010-12-09,29.01,28.14
2010-12-10,28.7,28.71,28.99,28.03,1384.300048828125,80.06999969482422,17.610000610351562,28.7,2010-12-10,28.99,28.03
2010-12-13,29.52,28.55,29.7,28.44,1397.300048828125,79.27999877929688,17.549999237060547,29.52,2010-12-13,29.7,28.44
2010-12-14,29.43,29.49,29.95,29.16,1403.5999755859375,79.37000274658203,17.610000610351562,29.43,2010-12-14,29.95,29.16
2010-12-15,28.83,29.39,29.6,28.68,1385.5,80.26000213623047,17.940000534057617,28.83,2010-12-15,29.6,28.68
2010-12-16,28.87,28.79,29.23,28.32,1370.4000244140625,80.18000030517578,17.389999389648438,28.87,2010-12-16,29.23,28.32
2010-12-17,29.16,28.86,29.32,28.62,1378.5999755859375,80.37000274658203,16.110000610351562,29.16,2010-12-17,29.32,28.62
2010-12-20,29.34,29.08,29.5,28.76,1385.5,80.62999725341797,16.40999984741211,29.34,2010-12-20,29.5,28.76
2010-12-21,29.32,29.32,29.56,28.99,1388.199951171875,80.72000122070312,16.489999771118164,29.32,2010-12-21,29.56,28.99
2010-12-22,29.23,29.3,29.45,29.16,1386.800048828125,80.7300033569336,15.449999809265137,29.23,2010-12-22,29.45,29.16
2010-12-23,29.31,29.2,29.4,28.9,1380.0,80.5,16.469999313354492,29.31,2010-12-23,29.4,28.9
2010-12-24,29.25,29.3,29.4,29.16,1380.0,80.5,16.469999313354492,29.25,2010-12-24,29.4,29.16
2010-12-27,29.29,29.23,29.33,28.75,1382.4000244140625,80.37000274658203,17.670000076293945,29.29,2010-12-27,29.33,28.75
2010-12-28,30.23,29.25,30.34,29.19,1405.199951171875,80.36000061035156,17.520000457763672,30.23,2010-12-28,30.34,29.19
2010-12-29,30.58,30.26,30.69,30.09,1413.0999755859375,79.80000305175781,17.280000686645508,30.58,2010-12-29,30.69,30.09
2010-12-30,30.45,30.56,30.91,30.28,1405.5999755859375,79.5199966430664,17.520000457763672,30.45,2010-12-30,30.91,30.28
2010-12-31,30.91,30.43,30.97,30.37,1421.0999755859375,79.02999877929688,17.75,30.91,2010-12-31,30.97,30.37
2011-01-03,30.69,30.84,31.24,30.45,1422.5999755859375,79.12999725341797,17.610000610351562,30.69,2011-01-03,31.24,30.45
2011-01-04,29.82,30.66,30.87,29.31,1378.5,79.44000244140625,17.3799991607666,29.82,2011-01-04,30.87,29.31
2011-01-05,29.27,29.78,29.87,28.57,1373.4000244140625,80.26000213623047,17.020000457763672,29.27,2011-01-05,29.87,28.57
2011-01-06,29.09,29.23,29.59,28.76,1371.4000244140625,80.79000091552734,17.399999618530273,29.09,2011-01-06,29.59,28.76
2011-01-07,28.75,29.06,29.38,28.3,1368.5,81.01000213623047,17.139999389648438,28.75,2011-01-07,29.38,28.3
2011-01-10,29.04,28.69,29.11,28.61,1373.699951171875,80.87999725341797,17.540000915527344,29.04,2011-01-10,29.11,28.61
2011-01-11,29.55,29.07,29.7,29.0,1384.0,80.8499984741211,16.889999389648438,29.55,2011-01-11,29.7,29.0
2011-01-12,29.7,29.48,29.83,29.36,1385.699951171875,80.02999877929688,16.239999771118164,29.7,2011-01-12,29.83,29.36
2011-01-13,28.73,29.64,29.79,28.49,1386.9000244140625,79.19000244140625,16.389999389648438,28.73,2011-01-13,29.79,28.49
2011-01-14,28.47,28.7,28.97,28.09,1360.4000244140625,79.16000366210938,15.460000038146973,28.47,2011-01-14,28.97,28.09
2011-01-17,28.28,28.43,28.66,28.0,1360.4000244140625,79.16000366210938,15.460000038146973,28.28,2011-01-17,28.66,28.0
2011-01-18,28.84,28.25,29.06,28.2,1368.0999755859375,78.95999908447266,15.869999885559082,28.84,2011-01-18,29.06,28.2
2011-01-19,28.78,28.84,29.5,28.63,1370.199951171875,78.63999938964844,17.309999465942383,28.78,2011-01-19,29.5,28.63
2011-01-20,27.55,28.76,28.84,27.4,1346.5,78.81999969482422,17.989999771118164,27.55,2011-01-20,28.84,27.4
2011-01-21,27.47,27.49,27.67,27.1,1341.0,78.20999908447266,18.46999931335449,27.47,2011-01-21,27.67,27.1
2011-01-24,26.95,27.46,27.99,26.82,1344.5,78.05000305175781,17.649999618530273,26.95,2011-01-24,27.99,26.82
2011-01-25,26.85,26.92,27.07,26.54,1332.300048828125,78.0,17.59000015258789,26.85,2011-01-25,27.07,26.54
2011-01-26,27.62,26.82,27.66,26.66,1333.0,77.9000015258789,16.639999389648438,27.62,2011-01-26,27.66,26.66
2011-01-27,26.9,27.6,27.81,26.76,1318.4000244140625,77.7300033569336,16.149999618530273,26.9,2011-01-27,27.81,26.76
2011-01-28,27.98,26.86,28.05,26.38,1340.699951171875,78.12999725341797,20.040000915527344,27.98,2011-01-28,28.05,26.38
2011-01-31,28.05,28.28,28.45,27.52,1333.800048828125,77.73999786376953,19.530000686645508,28.05,2011-01-31,28.45,27.52
2011-02-01,28.52,28.03,28.66,27.86,1339.5999755859375,77.06999969482422,17.6299991607666,28.52,2011-02-01,28.66,27.86
2011-02-02,28.38,28.49,28.73,28.11,1331.5,77.16000366210938,17.299999237060547,28.38,2011-02-02,28.73,28.11
2011-02-03,28.95,28.36,29.02,27.97,1352.300048828125,77.75,16.690000534057617,28.95,2011-02-03,29.02,27.97
2011-02-04,29.15,28.91,29.31,28.71,1348.300048828125,78.04000091552734,15.93000030517578,29.15,2011-02-04,29.31,28.71
2011-02-07,29.33,29.04,29.49,29.0,1347.5999755859375,78.02999877929688,16.280000686645508,29.33,2011-02-07,29.49,29.0
2011-02-08,30.34,29.38,30.37,29.26,1363.4000244140625,78.0,15.8100004196167,30.34,2011-02-08,30.37,29.26
2011-02-09,30.18,30.31,30.52,30.05,1364.800048828125,77.63999938964844,15.869999885559082,30.18,2011-02-09,30.52,30.05
2011-02-10,30.21,30.17,30.29,29.66,1361.9000244140625,78.25,16.09000015258789,30.21,2011-02-10,30.29,29.66
2011-02-11,29.88,30.18,30.3,29.7,1359.9000244140625,78.45999908447266,15.6899995803833,29.88,2011-02-11,30.3,29.7
2011-02-14,30.64,29.94,30.73,29.79,1364.5999755859375,78.61000061035156,15.949999809265137,30.64,2011-02-14,30.73,29.79
2011-02-15,30.74,30.59,30.91,30.46,1373.5999755859375,78.56999969482422,16.3700008392334,30.74,2011-02-15,30.91,30.46
2011-02-16,30.7,30.75,30.97,30.27,1374.699951171875,78.22000122070312,16.719999313354492,30.7,2011-02-16,30.97,30.27
2011-02-17,31.76,30.62,31.8,30.52,1384.699951171875,78.0,16.59000015258789,31.76,2011-02-17,31.8,30.52
2011-02-18,32.56,31.73,32.88,31.61,1388.199951171875,77.66000366210938,16.43000030517578,32.56,2011-02-18,32.88,31.61
2011-02-21,33.89,32.54,34.02,32.35,1388.199951171875,77.66000366210938,16.43000030517578,33.89,2011-02-21,34.02,32.35
2011-02-22,33.11,33.85,34.33,32.39,1400.5,77.7699966430664,20.799999237060547,33.11,2011-02-22,34.33,32.39
2011-02-23,33.53,33.05,33.8,32.66,1413.4000244140625,77.41000366210938,22.1299991607666,33.53,2011-02-23,33.8,32.66
2011-02-24,32.06,33.52,33.78,31.71,1415.300048828125,77.05999755859375,21.31999969482422,32.06,2011-02-24,33.78,31.71
2011-02-25,33.34,32.09,33.38,32.05,1408.699951171875,77.27999877929688,19.21999931335449,33.34,2011-02-25,33.38,32.05
2011-02-28,33.83,33.34,34.0,33.25,1409.300048828125,76.88999938964844,18.350000381469727,33.83,2011-02-28,34.0,33.25
2011-03-01,34.7,33.8,34.7,33.78,1430.699951171875,77.05000305175781,21.01000022888184,34.7,2011-03-01,34.7,33.78
2011-03-02,34.65,34.68,34.99,34.21,1437.199951171875,76.66999816894531,20.700000762939453,34.65,2011-03-02,34.99,34.21
2011-03-03,34.23,34.66,34.96,34.03,1416.0,76.4800033569336,18.600000381469727,34.23,2011-03-03,34.96,34.03
2011-03-04,35.55,34.19,35.57,34.17,1428.199951171875,76.4000015258789,19.059999465942383,35.55,2011-03-04,35.57,34.17
2011-03-07,36.02,35.59,36.74,35.57,1434.0999755859375,76.5,20.65999984741211,36.02,2011-03-07,36.74,35.57
2011-03-08,36.02,35.88,36.53,35.5,1426.9000244140625,76.80000305175781,19.81999969482422,36.02,2011-03-08,36.53,35.5
2011-03-09,36.11,36.01,36.44,35.6,1429.300048828125,76.72000122070312,20.21999931335449,36.11,2011-03-09,36.44,35.6
2011-03-10,35.25,36.07,36.19,34.66,1412.199951171875,77.27999877929688,21.8799991607666,35.25,2011-03-10,36.19,34.66
2011-03-11,35.89,35.23,36.18,33.99,1421.5,76.77999877929688,20.07999992370605,35.89,2011-03-11,36.18,33.99
2011-03-14,35.92,35.93,36.5,35.5,1424.5999755859375,76.3499984741211,21.1299991607666,35.92,2011-03-14,36.5,35.5
2011-03-15,34.27,35.86,35.94,33.56,1392.5999755859375,76.33000183105469,24.31999969482422,34.27,2011-03-15,35.94,33.56
2011-03-16,34.25,34.3,35.1,33.85,1396.0,76.68000030517578,29.39999961853028,34.25,2011-03-16,35.1,33.85
2011-03-17,34.23,34.14,34.68,33.65,1404.0,76.04000091552734,26.3700008392334,34.23,2011-03-17,34.68,33.65
2011-03-18,35.26,34.2,35.41,34.2,1415.9000244140625,75.72000122070312,24.440000534057617,35.26,2011-03-18,35.41,34.2
2011-03-21,36.1,35.23,36.24,35.05,1426.199951171875,75.4000015258789,20.61000061035156,36.1,2011-03-21,36.24,35.05
2011-03-22,36.36,36.07,36.48,35.71,1427.5,75.43000030517578,20.209999084472656,36.36,2011-03-22,36.48,35.71
2011-03-23,37.41,36.34,37.45,36.14,1437.9000244140625,75.79000091552734,19.170000076293945,37.41,2011-03-23,37.45,36.14
2011-03-24,37.17,37.37,38.18,36.85,1434.800048828125,75.66000366210938,18.0,37.17,2011-03-24,38.18,36.85
2011-03-25,37.33,37.1,37.79,36.84,1426.0999755859375,76.22000122070312,17.90999984741211,37.33,2011-03-25,37.79,36.84
2011-03-28,37.15,37.22,37.41,36.4,1419.800048828125,76.12999725341797,19.440000534057617,37.15,2011-03-28,37.41,36.4
2011-03-29,37.12,37.13,37.27,36.5,1416.0,76.25,18.15999984741211,37.12,2011-03-29,37.27,36.5
2011-03-30,37.48,37.05,37.76,36.87,1423.800048828125,76.12000274658203,17.709999084472656,37.48,2011-03-30,37.76,36.87
2011-03-31,37.65,37.38,37.98,37.33,1438.9000244140625,75.86000061035156,17.739999771118164,37.65,2011-03-31,37.98,37.33
2011-04-01,37.72,37.59,37.87,37.06,1428.0999755859375,75.83000183105469,17.399999618530273,37.72,2011-04-01,37.87,37.06
2011-04-04,38.46,37.75,38.62,37.74,1432.199951171875,75.91000366210938,17.5,38.46,2011-04-04,38.62,37.74
2011-04-05,39.28,38.55,39.34,38.03,1451.800048828125,75.87999725341797,17.25,39.28,2011-04-05,39.34,38.03
2011-04-06,39.48,39.25,39.8,39.07,1457.699951171875,75.51000213623047,16.899999618530273,39.48,2011-04-06,39.8,39.07
2011-04-07,39.62,39.44,39.72,39.17,1458.5,75.58999633789062,17.110000610351562,39.62,2011-04-07,39.72,39.17
2011-04-08,40.91,39.61,40.99,39.48,1473.4000244140625,75.06999969482422,17.8700008392334,40.91,2011-04-08,40.99,39.48
2011-04-11,40.22,40.91,41.98,39.75,1467.4000244140625,75.05999755859375,16.59000015258789,40.22,2011-04-11,41.98,39.75
2011-04-12,40.11,40.18,40.92,39.71,1452.9000244140625,74.8499984741211,17.09000015258789,40.11,2011-04-12,40.92,39.71
2011-04-13,40.67,40.04,40.8,39.98,1454.9000244140625,74.9800033569336,16.920000076293945,40.67,2011-04-13,40.8,39.98
2011-04-14,42.12,40.63,42.22,40.43,1471.699951171875,74.68000030517578,16.270000457763672,42.12,2011-04-14,42.22,40.43
2011-04-15,43.04,42.13,43.06,41.8,1485.300048828125,74.83000183105469,15.31999969482422,43.04,2011-04-15,43.06,41.8
2011-04-18,43.37,43.0,43.56,42.2,1492.300048828125,75.5,16.959999084472656,43.37,2011-04-18,43.56,42.2
2011-04-19,43.94,43.37,44.21,42.74,1494.5,75.02999877929688,15.829999923706056,43.94,2011-04-19,44.21,42.74
2011-04-20,45.25,43.92,45.42,43.79,1498.300048828125,74.37000274658203,15.06999969482422,45.25,2011-04-20,45.42,43.79
2011-04-21,46.61,45.18,46.73,45.02,1503.199951171875,74.0,14.6899995803833,46.61,2011-04-21,46.73,45.02
2011-04-22,46.69,46.58,46.71,46.46,1503.199951171875,74.0,14.6899995803833,46.69,2011-04-22,46.71,46.46
2011-04-25,46.95,46.7,49.36,45.78,1508.5999755859375,73.98999786376953,15.770000457763672,46.95,2011-04-25,49.36,45.78
2011-04-26,45.53,46.89,47.15,44.62,1503.0,73.83999633789062,15.619999885559082,45.53,2011-04-26,47.15,44.62
2011-04-27,47.8,45.37,48.28,44.86,1516.699951171875,73.5199966430664,15.350000381469728,47.8,2011-04-27,48.28,44.86
2011-04-28,48.45,47.76,49.55,47.27,1530.800048828125,73.12000274658203,14.619999885559082,48.45,2011-04-28,49.55,47.27
2011-04-29,48.0,48.42,49.21,47.52,1556.0,72.93000030517578,14.75,48.0,2011-04-29,49.21,47.52
2011-05-02,43.93,47.9,48.16,42.58,1556.699951171875,72.94999694824219,15.989999771118164,43.93,2011-05-02,48.16,42.58
2011-05-03,41.69,43.9,45.59,40.64,1540.0999755859375,73.13999938964844,16.700000762939453,41.69,2011-05-03,45.59,40.64
2011-05-04,39.38,41.66,42.34,38.95,1514.9000244140625,73.02999877929688,17.079999923706055,39.38,2011-05-04,42.34,38.95
2011-05-05,34.71,39.26,39.6,34.23,1480.9000244140625,74.19000244140625,18.200000762939453,34.71,2011-05-05,39.6,34.23
2011-05-06,35.65,34.76,36.43,33.22,1491.199951171875,74.83999633789062,18.39999961853028,35.65,2011-05-06,36.43,33.22
2011-05-09,37.83,35.61,38.01,35.37,1502.9000244140625,74.73999786376953,17.15999984741211,37.83,2011-05-09,38.01,35.37
2011-05-10,38.49,37.68,38.85,37.3,1516.5999755859375,74.61000061035156,15.90999984741211,38.49,2011-05-10,38.85,37.3
2011-05-11,35.1,38.48,39.52,35.02,1501.0999755859375,75.33000183105469,16.950000762939453,35.1,2011-05-11,39.52,35.02
2011-05-12,34.64,35.06,35.92,32.33,1506.5999755859375,75.23999786376953,16.030000686645508,34.64,2011-05-12,35.92,32.33
2011-05-13,35.38,34.58,36.47,33.92,1493.4000244140625,75.76000213623047,17.06999969482422,35.38,2011-05-13,36.47,33.92
2011-05-16,33.6,35.28,35.38,33.48,1490.4000244140625,75.47000122070312,18.239999771118164,33.6,2011-05-16,35.38,33.48
2011-05-17,33.96,33.56,34.42,33.01,1479.800048828125,75.4000015258789,17.549999237060547,33.96,2011-05-17,34.42,33.01
2011-05-18,35.08,33.95,35.56,33.85,1495.5999755859375,75.47000122070312,16.229999542236328,35.08,2011-05-18,35.56,33.85
2011-05-19,35.0,35.01,35.8,34.53,1492.199951171875,75.12000274658203,15.520000457763672,35.0,2011-05-19,35.8,34.53
2011-05-20,35.05,35.06,35.61,34.21,1508.800048828125,75.43000030517578,17.43000030517578,35.05,2011-05-20,35.61,34.21
2011-05-23,35.08,35.01,35.44,34.37,1515.300048828125,76.0999984741211,18.270000457763672,35.08,2011-05-23,35.44,34.37
2011-05-24,36.67,35.04,36.73,34.87,1523.199951171875,75.87999725341797,17.81999969482422,36.67,2011-05-24,36.73,34.87
2011-05-25,37.9,36.62,38.01,36.24,1526.5999755859375,75.93000030517578,17.06999969482422,37.9,2011-05-25,38.01,36.24
2011-05-26,37.27,37.87,38.89,36.3,1522.800048828125,75.55000305175781,16.09000015258789,37.27,2011-05-26,38.89,36.3
2011-05-27,38.05,37.21,38.24,37.19,1536.300048828125,74.94999694824219,15.979999542236328,38.05,2011-05-27,38.24,37.19
2011-05-30,38.09,38.02,38.4,37.77,1536.300048828125,74.94999694824219,15.979999542236328,38.09,2011-05-30,38.4,37.77
2011-05-31,38.49,38.05,38.78,37.96,1535.9000244140625,74.63999938964844,15.449999809265137,38.49,2011-05-31,38.78,37.96
2011-06-01,36.83,38.47,38.53,36.39,1542.4000244140625,74.68000030517578,18.299999237060547,36.83,2011-06-01,38.53,36.39
2011-06-02,36.2,36.86,37.46,35.61,1532.0,74.33000183105469,18.09000015258789,36.2,2011-06-02,37.46,35.61
2011-06-03,36.24,36.14,36.44,35.13,1541.699951171875,73.77999877929688,17.950000762939453,36.24,2011-06-03,36.44,35.13
2011-06-06,36.78,36.22,37.3,36.17,1546.5,73.94999694824219,18.489999771118164,36.78,2011-06-06,37.3,36.17
2011-06-07,37.13,36.73,37.52,36.49,1543.300048828125,73.5199966430664,18.06999969482422,37.13,2011-06-07,37.52,36.49
2011-06-08,36.8,37.11,37.25,36.04,1538.0999755859375,73.93000030517578,18.790000915527344,36.8,2011-06-08,37.25,36.04
2011-06-09,37.58,36.77,37.66,36.55,1542.0999755859375,74.19000244140625,17.770000457763672,37.58,2011-06-09,37.66,36.55
2011-06-10,36.2,37.53,37.89,36.06,1528.5999755859375,74.79000091552734,18.86000061035156,36.2,2011-06-10,37.89,36.06
2011-06-13,34.73,36.08,36.32,34.55,1515.0,74.51000213623047,19.61000061035156,34.73,2011-06-13,36.32,34.55
2011-06-14,35.38,34.74,35.63,34.38,1523.800048828125,74.33000183105469,18.26000022888184,35.38,2011-06-14,35.63,34.38
2011-06-15,35.81,35.32,35.99,34.78,1525.5999755859375,75.5999984741211,21.31999969482422,35.81,2011-06-15,35.99,34.78
2011-06-16,35.52,35.76,35.84,35.17,1529.300048828125,75.75,22.729999542236328,35.52,2011-06-16,35.84,35.17
2011-06-17,35.84,35.48,35.91,34.9,1538.5999755859375,74.98999786376953,21.850000381469727,35.84,2011-06-17,35.91,34.9
2011-06-20,36.03,35.8,36.14,35.24,1541.5,75.02999877929688,19.989999771118164,36.03,2011-06-20,36.14,35.24
2011-06-21,36.34,36.0,36.58,35.69,1546.0,74.54000091552734,18.86000061035156,36.34,2011-06-21,36.58,35.69
2011-06-22,36.3,36.3,36.8,35.88,1552.9000244140625,74.77999877929688,18.520000457763672,36.3,2011-06-22,36.8,35.88
2011-06-23,35.29,36.27,36.37,34.69,1520.0999755859375,75.44999694824219,19.290000915527344,35.29,2011-06-23,36.37,34.69
2011-06-24,34.3,35.24,35.4,34.15,1500.5,75.66999816894531,21.100000381469727,34.3,2011-06-24,35.4,34.15
2011-06-27,33.59,34.26,34.33,33.37,1496.0,75.38999938964844,20.559999465942383,33.59,2011-06-27,34.33,33.37
2011-06-28,33.91,33.47,34.16,33.47,1499.699951171875,75.05999755859375,19.170000076293945,33.91,2011-06-28,34.16,33.47
2011-06-29,34.8,33.87,34.94,33.79,1509.9000244140625,74.69000244140625,17.270000457763672,34.8,2011-06-29,34.94,33.79
2011-06-30,34.69,34.76,35.16,34.44,1502.300048828125,74.30000305175781,16.520000457763672,34.69,2011-06-30,35.16,34.44
2011-07-01,33.86,34.7,34.83,33.45,1482.300048828125,74.3499984741211,15.869999885559082,33.86,2011-07-01,34.83,33.45
2011-07-04,34.12,33.82,34.2,33.74,1482.300048828125,74.3499984741211,15.869999885559082,34.12,2011-07-04,34.2,33.74
2011-07-05,35.48,34.08,35.7,33.82,1512.300048828125,74.69000244140625,16.059999465942383,35.48,2011-07-05,35.7,33.82
2011-07-06,35.9,35.42,36.28,35.05,1528.699951171875,75.12000274658203,16.34000015258789,35.9,2011-07-06,36.28,35.05
2011-07-07,36.42,35.85,36.64,35.7,1530.199951171875,74.95999908447266,15.949999809265137,36.42,2011-07-07,36.64,35.7
2011-07-08,36.68,36.41,36.87,35.97,1541.199951171875,75.18000030517578,15.949999809265137,36.68,2011-07-08,36.87,35.97
2011-07-11,35.79,36.66,36.93,35.54,1548.800048828125,75.98999786376953,18.38999938964844,35.79,2011-07-11,36.93,35.54
2011-07-12,36.16,35.68,36.45,34.76,1561.9000244140625,75.80999755859375,19.8700008392334,36.16,2011-07-12,36.45,34.76
2011-07-13,38.18,36.05,38.34,36.02,1585.199951171875,75.20999908447266,19.90999984741211,38.18,2011-07-13,38.34,36.02
2011-07-14,38.15,38.24,39.38,37.97,1589.0,75.25,20.799999237060547,38.15,2011-07-14,39.38,37.97
2011-07-15,39.28,38.18,39.33,37.86,1589.800048828125,75.12999725341797,19.530000686645508,39.28,2011-07-15,39.33,37.86
2011-07-18,40.56,39.23,40.75,39.23,1602.0999755859375,75.4800033569336,20.950000762939453,40.56,2011-07-18,40.75,39.23
2011-07-19,39.01,40.5,40.89,38.58,1600.9000244140625,75.22000122070312,19.209999084472656,39.01,2011-07-19,40.89,38.58
2011-07-20,40.13,38.99,40.16,38.2,1596.699951171875,74.79000091552734,19.09000015258789,40.13,2011-07-20,40.16,38.2
2011-07-21,39.33,39.74,40.38,38.82,1586.800048828125,74.0199966430664,17.559999465942383,39.33,2011-07-21,40.38,38.82
2011-07-22,40.04,39.26,40.29,38.84,1601.300048828125,74.19999694824219,17.520000457763672,40.04,2011-07-22,40.29,38.84
2011-07-25,40.35,40.02,41.09,39.86,1612.0,74.05999755859375,19.350000381469727,40.35,2011-07-25,41.09,39.86
2011-07-26,40.89,40.31,40.98,39.98,1616.5999755859375,73.47000122070312,20.229999542236328,40.89,2011-07-26,40.98,39.98
2011-07-27,40.24,40.89,41.46,40.1,1615.0,74.08999633789062,22.979999542236328,40.24,2011-07-27,41.46,40.1
2011-07-28,39.7,40.2,40.6,39.32,1613.4000244140625,74.22000122070312,23.739999771118164,39.7,2011-07-28,40.6,39.32
2011-07-29,39.86,39.65,40.4,39.28,1628.300048828125,73.9000015258789,25.25,39.86,2011-07-29,40.4,39.28
2011-08-01,39.29,39.82,40.05,39.01,1619.0,74.26000213623047,23.65999984741211,39.29,2011-08-01,40.05,39.01
2011-08-02,40.84,39.22,40.88,39.14,1641.9000244140625,74.51000213623047,24.790000915527344,40.84,2011-08-02,40.88,39.14
2011-08-03,41.72,40.8,42.04,40.52,1663.4000244140625,74.04000091552734,23.3799991607666,41.72,2011-08-03,42.04,40.52
